content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,新創導師評AI未來發展：ChatGPT會更野蠻生長，台灣最佳賽道在應用 - 商業周刊第1881期 - 商周線上讀,新創導師行動貝果執行長鍾哲民點出AI還沒被填補的領域：台灣打造應用其實很強、很快，換句話說，AI還沒有被填補的位置是應用，且企業有非常多流程需要AI進去幫忙優化。這是新創的機會，你要在什麼樣的場景，做怎麼樣的產品？能做好這件事情，你現在就可以創業。,封面故事, ,2023-11-30,"新創,OpenAI,AI,奧特曼,ChatGPT,微軟,Google"
,OpenAI事件藏人類存亡危機　看懂矽谷最夯有效利他主義 - 商業周刊第1881期 - 商周線上讀,OpenAI政變掀2大主義：有效利他主義與有效加速主義對人類存亡的思辨。有效利他主義，近年漸成主流，馬斯克也是追隨者，主張顧及人類安全與或追求社會福祉；而有效加速主義，則主張AI即軍備戰、得靠攏市場，且需最大化擁抱科技、開源才能避免技術集中。,封面故事, ,2023-11-30,"AI,奧特曼,OpenAI,馬斯克,ChatGPT,有效利他主義,有效加速主義"
https://docs.google.com/forms/d/e/1FAIpQLSdJNxwjYkQEgYdqS01fwe9VAa3EKSyjTlTSSJ_lyqEgxbXTMg/viewform?usp=embed_facebook,,,,,,
,美債狂漲一波，焦點轉向了：何時開始降息、降多少,債券市場近月強勁反彈，反映市場相信聯準會升息週期已結束，討論焦點轉向何時降息、降多少幅度。目前市場預期，最快明年3月就會降息、至少降息5碼。即便鮑爾表示，現階段臆測將降息時機「還不成熟」，債券價格仍繼,國際,全球話題,2023/12/04," 債券, 利率, 聯準會, 升息,美債"
,重電股熱翻！華城、中興電、東元都受惠，想進場先看這點 - 商業周刊第1854期 - 商周線上讀,重電業，2023年台股最熱門關鍵字之一。受惠於台電電網強韌計畫與充電樁等訂單，華城、士電、中興電、台達電、東元等類股皆有長期利多，投資人想進場，可以營收表現為依據，判斷題材是否轉換成實際收入。,封面故事, ,2023-05-25,"充電,台股,重電股,中興電,士電,東元,華城"
,信義房屋14億買小島做什麼？周俊吉親揭零碳島大計 - 商業周刊第1764期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,商周ESG, ,2021-09-02,"信義房屋,周俊吉,減碳,ESG,藍碳,零碳島"
,月薪不到4萬，能買多少總價的房屋？,到底要賺多少錢，才能有底氣買房？高房價讓人難以脫離無殼蝸牛一族，根據不動產資訊平台最新資料顯示，2023年Q3全國新購置住宅平均貸款期數拉長為305期，約為25.4年，創下新高。信義房屋不動產企研室專,財經,地產風雲,2023/12/01,
,邁入40歲就害怕離職了⋯先做好3件事，中年轉職有底氣,上班族到了40歲有2種意義：一是大概平均還有10年的時間可以拿薪水過日子；另一方面，還有10年的時間可以創造讓自己獨立的技能。對上班族來說，40歲是擁有固定收入，同時為未來做準備的最後10年。,職場,職場修練,2023/03/08,"中年,職涯,中年轉職,職場"
,年末考核來了》主管對員工一對一面談，30分鐘內最該談什麼？,1.回想過去的經驗，不論你是主管或部屬，面談常常淪為單方面說教或無助於未來改善的檢討會。2.一場有效面談通常會牽涉到的4種主題：調整工作目標、協助手邊工作的執行、討論事業發展以及給予回饋,管理,領導馭人,2020/11/12,"領導力,年末考核,組織管理,一對一面談,向心力"
,兩次救活芭比、助Gap股價翻倍　他的美泰兒計畫4要素是什麼？ - 商業周刊第1881期 - 商周線上讀,Ｇap與美泰兒有何共通點？它們都仰賴同一位高手擦亮老品牌，他叫作狄克森。曾2度救活芭比，讓美泰兒轉虧為盈，如今轉任Gap執行長，才3個月，就讓Gap股價成長1倍。到底他是如何發展出「美泰兒劇本」，用4要素讓老品牌成功轉型？既不得罪老粉又使新粉驚喜。,人物特寫, ,2023-11-30,"芭比,gap,狄克森,美泰兒,轉型"
