content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,評論》為何柯文哲團隊能製造高聲量，卻無法轉化成支持度？,總統候選人民調，柯文哲出現停滯、乃至下滑之勢，即便未被侯友宜超越，但也正與賴清德拉開差距，出現了支持度的天花板。7月29日柯文哲募款演場會KP SHOW登場，儘管創造了高討論度和網路聲量，卻對跳脫負面,焦點,時事分析,2023/08/04,"柯文哲,民調,民眾黨,總統大選"
,裕隆城、造車都轉攻為守！嚴陳莉蓮「媽媽學」帶裕隆拚出金融、能源新支柱 - 商業周刊第1865期 - 商周線上讀,2018年底被迫臨危接棒的裕隆嚴陳莉蓮，對車的專業不如嚴凱泰，又逢電動車革命、疫情衝擊，但出人意料，嚴陳莉蓮在連番衝擊下卻靠「媽媽精神」開路！她從強攻改拚防守，捨棄造車主導權、向外找戰友減財務壓力；也打破強人領導，變百家爭鳴，讓金融、充電等生態鏈崛起成集團新支柱。,產業風雲, ,2023-08-10,"裕隆,嚴陳莉蓮,嚴凱泰,日產,汽車,領導,鴻海"
,大通膨時代還是想提早退休？你可以試試Barista FIRE,Barista FIRE結合了兼職工作的福利、與退休的自由，同時，也不用過得特別節儉。,財經,投資理財,2023/12/19,"財富自由,退休金,通膨,Barista FIRE,兼職,退休"
,劉德音退休！台積雙首長暫落幕 後續接班引關注,台積電董事長劉德音將於2024年股東大會後退休，推薦副董事長魏哲家接任下任董事長。市場相當關心，原本由劉德音處理的國內外政治相關事務，魏哲家會用怎樣的新風貌來協商溝通，後繼者的培養和選任，也將是相當重,財經,產業動態,2023/12/20," 劉德音,台積電, 魏哲家,半導體, 張忠謀"
,台積電邁入3.0！魏哲家一個人的路，有4大挑戰,台積電董事長劉德音將退休，推薦副董事長暨總裁魏哲家接任，業界認為，台積電將邁入「3.0世代」。魏哲家掌舵後，將面臨美日德等多廠區邁入量產後的實質管理問題、地緣政治風險延續壓力、晶圓製程將步入新材料世代,財經,產業動態,2023/12/20," 魏哲家, 半導體, 劉德音,台積電,張忠謀"
,囤房稅2.0三讀，房市將出現5大變化：對自住客和租屋族的影響？,囤房稅2.0三讀，手中有多屋的屋主可能開始出租手上的空屋以節稅，建商更傾向完銷預售屋，大坪數建案則可能更大幅讓利。租屋族可能承擔租金提高，或更大機率租到陳舊屋況的物件。,財經,地產風雲,2023/12/19,"建商,房價,房貸,自住,房租,囤房稅,囤房稅2.0,房東"
,日銀總裁植田未暗示將在1月解除負利率、日圓重貶,日銀總裁植田和男先前發言，增添市場最快12月解除負利率政策的預期。不過日銀19日宣布「維持現狀」，也未暗示將在2024年1月解除負利率，引發日圓重貶、一度逼近145關卡。,財經,投資理財,2023/12/20," 植田和男, 匯率, 日幣,日圓, 升息, 日銀"
,35歲在職場翻身的時代可能來了！「提供確定性」是最無法取代的能力,在過去十多年，網際網路產業高速成長，這個產業最基本的打法就是燒錢、燒人，員工像人肉電池一樣拚命工作，出現了許多靠青春吃飯的職業。在世界變化得更快的現在，我們更需要的是，能提供「不會變的能力」的人力。經,職場,職場修練,2023/12/18,"中年,確定性,能力,職場"
,只看標價買東西，竟讓你賺不了大錢？如何刻意練習「有錢思維」,1.翻完價格標籤後，就默默離開，無法了解品牌故事、設計理念、剪裁、材質等「價值」。2.當我們一直揹著貧窮的思維，路是走不遠的，也賺不了大錢。我們必須刻意練習，才能重建大腦對於金錢財富的神經連結。3.掏,職場,心靈成長,2021/05/06,"標價,價值,價格,有錢思維,貧窮印記"
https://podcasts.apple.com/tw/podcast/%E5%81%A5%E5%BA%B7%E5%95%8F%E8%89%AF%E9%86%AB/id1709234515,,,,,,
